Name,Abbrev,Status,Fall,Year,Place,Type,Mass,MetBull,Antarctic,"(Lat,Long)"
San Luis Potosi is a synonym for Bocas (In NHM Cat),,,,,,,,,,
San Luis Potosi is a synonym for Charcas (In NHM Cat),,,,,,,,,,
San Martin is a synonym for North Chile (In NHM Cat),,,,,,,,,,
San Michele de Mechede is a synonym for Portugal (In NHM Cat),,,,,,,,,,
San Miguel is a synonym for Bishop Canyon (From MetBase),,,,,,,,,,
San Miguel County is a synonym for Bishop Canyon (In NHM Cat),,,,,,,,,,
San Pedro is a synonym for Imilac (In NHM Cat),,,,,,,,,,
San Pedro is a synonym for Vaca Muerta (In NHM Cat),,,,,,,,,,
San Pedro de Atacama is a synonym for Vaca Muerta (In NHM Cat),,,,,,,,,,
San Pedro de Atacama is a synonym for Imilac (In NHM Cat),,,,,,,,,,
San Rafael is a synonym for Grant (In NHM Cat),,,,,,,,,,
San Sebastiano da Boa Vista is a synonym for São Sebastião da Boa Vista (In NHM Cat),,,,,,,,,,
Sanam is a synonym for as-Sanam (In NHM Cat),,,,,,,,,,
Sancha Estate is a synonym for Coahuila (In NHM Cat),,,,,,,,,,
Sanchez Estate is a synonym for Coahuila (In NHM Cat),,,,,,,,,,
Sandon is a synonym for Sierra Sandon (In NHM Cat),,,,,,,,,,
Sandwich Islands is a synonym for Honolulu (In NHM Cat),,,,,,,,,,
Sanguis-Saint-Etienne is a synonym for Sauguis (In NHM Cat),,,,,,,,,,
Sankt Nicolas is a synonym for Mässing (In NHM Cat),,,,,,,,,,
Sant Albano is a synonym for Valdinizza (In NHM Cat),,,,,,,,,,
Santa Catarina is a synonym for Santa Catharina (In NHM Cat),,,,,,,,,,
Santa Catarina Mountains is a synonym for Tucson (In NHM Cat),,,,,,,,,,
Santa Catherina is a synonym for Santa Catharina (In NHM Cat),,,,,,,,,,
Santa Fe is a synonym for Glorieta Mountain (In NHM Cat),,,,,,,,,,
Santa Fe County is a synonym for Glorieta Mountain (In NHM Cat),,,,,,,,,,
Santa Fe I is a synonym for El Timbu (In NHM Cat),,,,,,,,,,
Santa Giulietta is a synonym for Alessandria (In NHM Cat),,,,,,,,,,
Santa Luzia de Goyaz is a synonym for Santa Luzia (In NHM Cat),,,,,,,,,,
Santa Maria is a synonym for Santa Luzia (In NHM Cat),,,,,,,,,,
Santa Rita is a synonym for Tucson (In NHM Cat),,,,,,,,,,
Santa Rosa is a synonym for Coahuila (In NHM Cat),,,,,,,,,,
Santiago de Chile is a synonym for Cobija (In NHM Cat),,,,,,,,,,
Santiago del Estero is a synonym for Campo del Cielo (In NHM Cat),,,,,,,,,,
Santiago Papasquiaro is a synonym for Santiago Papasquiero (Actual spelling of town; Buchwald 1975),,,,,,,,,,
Santillo is a synonym for Coahuila (In NHM Cat),,,,,,,,,,
Saonlod is a synonym for Khetri (In NHM Cat),,,,,,,,,,
Saotomi is a synonym for Saotome (In NHM Cat),,,,,,,,,,
Sapahi is a synonym for Supuhee (In NHM Cat),,,,,,,,,,
Saparmurat Turkmenbashy is a synonym for Kunya-Urgench (In NHM Cat),,,,,,,,,,
Saratov is a synonym for Pavlovka (In NHM Cat),,,,,,,,,,
Saratov is a synonym for Sarepta (In NHM Cat),,,,,,,,,,
Saratow is a synonym for Saratov (In NHM Cat),,,,,,,,,,
Sarbanovac is a synonym for Soko-Banja (In NHM Cat),,,,,,,,,,
Saricam is a synonym for Ibrisim (In NHM Cat),,,,,,,,,,
Saros is a synonym for Lenarto (In NHM Cat),,,,,,,,,,
Sarthe is a synonym for Lucé (In NHM Cat),,,,,,,,,,
Saskatchewan is a synonym for Iron Creek (In NHM Cat),,,,,,,,,,
Satsuma is a synonym for Kyushu (In NHM Cat),,,,,,,,,,
SaU 404 is a synonym for SaU 210 (Duplicate meteorite),,,,,,,,,,
SaU 405 is a synonym for SaU 206 (Duplicate meteorite),,,,,,,,,,
SaU 413 is a synonym for Jiddat al Harasis 261 (Duplicate meteorite),,,,,,,,,,
SaU 414 is a synonym for Jiddat al Harasis 262 (Duplicate meteorite),,,,,,,,,,
SaU 415 is a synonym for Jiddat al Harasis 263 (Duplicate meteorite),,,,,,,,,,
Sauguis-Saint-Etienne is a synonym for Sauguis (In NHM Cat),,,,,,,,,,
Sauguls is a synonym for Sauguis (In NHM Cat),,,,,,,,,,
Saurette is a synonym for Apt (In NHM Cat),,,,,,,,,,
Sautschenskoje is a synonym for Savtschenskoje (In NHM Cat),,,,,,,,,,
Savcenskoje is a synonym for Savtschenskoje (In NHM Cat),,,,,,,,,,
Savchenskoe is a synonym for Savtschenskoje (In NHM Cat),,,,,,,,,,
Savik is a synonym for Cape York (In NHM Cat),,,,,,,,,,
Saviksue is a synonym for Cape York (In NHM Cat),,,,,,,,,,
Sawetnoe is a synonym for Zavetnoe (In NHM Cat),,,,,,,,,,
Sawetnoje is a synonym for Zavetnoe (In NHM Cat),,,,,,,,,,
Sawiauk is a synonym for Pillistfer (In NHM Cat),,,,,,,,,,
Sawotaipola is a synonym for Luotolax (In NHM Cat),,,,,,,,,,
Sawtschenskoje is a synonym for Savtschenskoje (In NHM Cat),,,,,,,,,,
Saxeville is a synonym for Pine River (In NHM Cat),,,,,,,,,,
Sayh al Uhaymir 404 is a synonym for Sayh al Uhaymir 210 (Duplicate meteorite),,,,,,,,,,
Sayh al Uhaymir 405 is a synonym for Sayh al Uhaymir 206 (Duplicate meteorite),,,,,,,,,,
Sayh al Uhaymir 413 is a synonym for Jiddat al Harasis 261 (Duplicate meteorite),,,,,,,,,,
Sayh al Uhaymir 414 is a synonym for Jiddat al Harasis 262 (Duplicate meteorite),,,,,,,,,,
Sayh al Uhaymir 415 is a synonym for Jiddat al Harasis 263 (Duplicate meteorite),,,,,,,,,,
Schaap Kooi is a synonym for Schaap-Kooi (From MetBase),,,,,,,,,,
Schaap-Koi is a synonym for Schaap-Kooi (In NHM Cat),,,,,,,,,,
Scheikaher-Statten is a synonym for Buschhof (In NHM Cat),,,,,,,,,,
Scheikahr Stattan is a synonym for Buschhof (In NHM Cat),,,,,,,,,,
Scheikahr Statten is a synonym for Buschhof (From MetBase),,,,,,,,,,
Scheikahr-Stattan is a synonym for Buschhof (From MetBase),,,,,,,,,,
Scherbanovaz is a synonym for Soko-Banja (In NHM Cat),,,,,,,,,,
Schertz is a synonym for Canyon Diablo (In NHM Cat),,,,,,,,,,
Schie is a synonym for Ski (In NHM Cat),,,,,,,,,,
Schloin is a synonym for Grüneberg (In NHM Cat),,,,,,,,,,
Schobergrund is a synonym for Gnadenfrei (In NHM Cat),,,,,,,,,,
Scholakov is a synonym for Bachmut (In NHM Cat),,,,,,,,,,
Schoneberg is a synonym for Schönenberg (In NHM Cat),,,,,,,,,,
Schonen is a synonym for Lundsgård (In NHM Cat),,,,,,,,,,
Schowtnewi Chutor is a synonym for Zhovtnevyi (In NHM Cat),,,,,,,,,,
Schuscha is a synonym for Indarch (In NHM Cat),,,,,,,,,,
Schwiebus is a synonym for Seeläsgen (In NHM Cat),,,,,,,,,,
Searsport is a synonym for Searsmont (In NHM Cat),,,,,,,,,,
Seassport is a synonym for Searsmont (In NHM Cat),,,,,,,,,,
Seattle is a synonym for Kirkland (In NHM Cat),,,,,,,,,,
Sedlcany is a synonym for Selcany (In NHM Cat),,,,,,,,,,
Seelaesgen is a synonym for Seeläsgen (In NHM Cat),,,,,,,,,,
Seibert is a synonym for Seibert (a) (From MetBase),,,,,,,,,,
Seidam is a synonym for Geidam (In NHM Cat),,,,,,,,,,
Seifersdorf is a synonym for Grüneberg (In NHM Cat),,,,,,,,,,
Seifersholz is a synonym for Grüneberg (In NHM Cat),,,,,,,,,,
Seminole (a) is a synonym for Seminole (In NHM Cat),,,,,,,,,,
Semipalatinsk is a synonym for Pavlodar (pallasite) (In NHM Cat),,,,,,,,,,
Seneca River is a synonym for Seneca Falls (In NHM Cat),,,,,,,,,,
Senegal River is a synonym for Siratik (In NHM Cat),,,,,,,,,,
Senhadja is a synonym for Aumale (In NHM Cat),,,,,,,,,,
Sergipe is a synonym for Bendegó (In NHM Cat),,,,,,,,,,
Serrai is a synonym for Seres (In NHM Cat),,,,,,,,,,
Setif is a synonym for Tadjera (In NHM Cat),,,,,,,,,,
Sevier County is a synonym for Cosby's Creek (In NHM Cat),,,,,,,,,,
Sevriukovo is a synonym for Sevrukovo (In NHM Cat),,,,,,,,,,
Sevryukovo is a synonym for Sevrukovo (In NHM Cat),,,,,,,,,,
Sewrukof is a synonym for Sevrukovo (In NHM Cat),,,,,,,,,,
Sewrukowo is a synonym for Sevrukovo (In NHM Cat),,,,,,,,,,
Shahpur is a synonym for Futtehpur (In NHM Cat),,,,,,,,,,
Shahpura is a synonym for Samelia (In NHM Cat),,,,,,,,,,
Shaital is a synonym for Shytal (In NHM Cat),,,,,,,,,,
Shalfa is a synonym for ash-Shalfah (In NHM Cat),,,,,,,,,,
Shalim 004 is a synonym for Shalim 003 (Duplicate meteorite),,,,,,,,,,
Shanshan 004 is a synonym for Mount Yirtkuq Bulak 004 (Correct error),,,,,,,,,,
Shantung is a synonym for Nanseiki (In NHM Cat),,,,,,,,,,
Shantung Hotse is a synonym for Hotse (In NHM Cat),,,,,,,,,,
Shapiyun is a synonym for Shupiyan (In NHM Cat),,,,,,,,,,
Shassini is a synonym for Chassigny (In NHM Cat),,,,,,,,,,
Shaxi is a synonym for Nantong (In NHM Cat),,,,,,,,,,
Sherghati is a synonym for Shergotty (In NHM Cat),,,,,,,,,,
Sherlock is a synonym for Homestead (In NHM Cat),,,,,,,,,,
Shigetome is a synonym for Kyushu (In NHM Cat),,,,,,,,,,
Shiid-birood is a synonym for El Ali (Local name),,,,,,,,,,
Shimelia is a synonym for Samelia (In NHM Cat),,,,,,,,,,
Shirohagi is a synonym for Shirahagi (In NHM Cat),,,,,,,,,,
Shişr 199 is a synonym for Shişr 168 (Duplicate meteorite),,,,,,,,,,
Showtnjewi Chutor is a synonym for Zhovtnevyi (In NHM Cat),,,,,,,,,,
Shropshire is a synonym for Rowton (In NHM Cat),,,,,,,,,,
Shuang-yang is a synonym for Shuangyang (From MetBase),,,,,,,,,,
Shythal is a synonym for Shytal (In NHM Cat),,,,,,,,,,
Siberia is a synonym for Mount Egerton (In NHM Cat),,,,,,,,,,
Sibley County is a synonym for Arlington (In NHM Cat),,,,,,,,,,
Sichote-Alin is a synonym for Sikhote-Alin (In NHM Cat),,,,,,,,,,
Sichote-Alinsky is a synonym for Sikhote-Alin (In NHM Cat),,,,,,,,,,
Sidowra is a synonym for Supuhee (In NHM Cat),,,,,,,,,,
Sierra de Chaco is a synonym for Vaca Muerta (In NHM Cat),,,,,,,,,,
Sierra de Deesa is a synonym for Copiapo (In NHM Cat),,,,,,,,,,
Sierra de Deesa is a synonym for Dehesa (In NHM Cat),,,,,,,,,,
Sierra de la Ternera is a synonym for Ternera (In NHM Cat),,,,,,,,,,
Sierra de las Adargas is a synonym for Chupaderos (In NHM Cat),,,,,,,,,,
Sierra de Magi is a synonym for Serra de Magé (In NHM Cat),,,,,,,,,,
Sierra Gorda is a synonym for La Primitiva (In NHM Cat),,,,,,,,,,
Sigena is a synonym for Sena (In NHM Cat),,,,,,,,,,
Sigetome is a synonym for Kyushu (In NHM Cat),,,,,,,,,,
Signet Iron is a synonym for Tucson (In NHM Cat),,,,,,,,,,
Sihote-Alin is a synonym for Sikhote-Alin (In NHM Cat),,,,,,,,,,
Sikhote Alin is a synonym for Sikhote-Alin (From MetBase),,,,,,,,,,
Sikhote-Alin is a synonym for Mar'inka (In NHM Cat),,,,,,,,,,
Sikhote-Alinskii is a synonym for Sikhote-Alin (In NHM Cat),,,,,,,,,,
Sikkensaare is a synonym for Tennasilm (In NHM Cat),,,,,,,,,,
Silkhote Alin is a synonym for Sikhote-Alin (In NHM Cat),,,,,,,,,,
Silva is a synonym for Campo del Cielo (In NHM Cat),,,,,,,,,,
Simagoe is a synonym for Kyushu (In NHM Cat),,,,,,,,,,
Simbirsk (of G. von Blöde) is a synonym for Slobodka (In NHM Cat),,,,,,,,,,
Sinaloa is a synonym for Bacubirito (In NHM Cat),,,,,,,,,,
Singanglaut is a synonym for Tjerebon (From MetBase),,,,,,,,,,
Sinhgarh is a synonym for Singhur (In NHM Cat),,,,,,,,,,
Siriya is a synonym for Shiriya (In NHM Cat),,,,,,,,,,
Sirohagi is a synonym for Shirahagi (In NHM Cat),,,,,,,,,,
Siroiwa is a synonym for Shiraiwa (In NHM Cat),,,,,,,,,,
Siruiwa is a synonym for Shiraiwa (In NHM Cat),,,,,,,,,,
Sixiangzhen is a synonym for Sixiangkou (From MetBase),,,,,,,,,,
Skalen is a synonym for Schellin (In NHM Cat),,,,,,,,,,
Skalin is a synonym for Schellin (In NHM Cat),,,,,,,,,,
Skane-Tranas is a synonym for Skåne-Tranås (From MetBase),,,,,,,,,,
Skölen is a synonym for Schellin (In NHM Cat),,,,,,,,,,
Skookum Gulch is a synonym for Skookum (In NHM Cat),,,,,,,,,,
Slaghek Fabbri is a synonym for Slaghek's Iron (In NHM Cat),,,,,,,,,,
Slanica is a synonym for Magura (In NHM Cat),,,,,,,,,,
Slaton (a) is a synonym for Slaton (defined with Slaton (b)),,,,,,,,,,
Slonim is a synonym for Ruschany (In NHM Cat),,,,,,,,,,
Smara 001 is a synonym for Smara (First meteorite in DCA),,,,,,,,,,
Smith County (Kansas) is a synonym for Cedar (Kansas) (In NHM Cat),,,,,,,,,,
Smith County (Tennessee) is a synonym for Carthage (In NHM Cat),,,,,,,,,,
Smithsonia is a synonym for Smithonia (In NHM Cat),,,,,,,,,,
Smoky Hill River is a synonym for Prairie Dog Creek (In NHM Cat),,,,,,,,,,
Soko Banja is a synonym for Soko-Banja (From MetBase),,,,,,,,,,
Sologne is a synonym for Pultusk (Sologne discredited as unique fall),,,,,,,,,,
Somerset County is a synonym for New Baltimore (In NHM Cat),,,,,,,,,,
Sonora is a synonym for Tucson (In NHM Cat),,,,,,,,,,
Soojoolee is a synonym for Segowlie (In NHM Cat),,,,,,,,,,
Sörakarta is a synonym for Prambanan (In NHM Cat),,,,,,,,,,
Sotoville is a synonym for Tombigbee River (In NHM Cat),,,,,,,,,,
Souma is a synonym for Gao-Guenie (From MetBase),,,,,,,,,,
South Arcot is a synonym for Nammianthal (In NHM Cat),,,,,,,,,,
South Canara is a synonym for Udipi (In NHM Cat),,,,,,,,,,
South Corston is a synonym for Strathmore (In NHM Cat),,,,,,,,,,
South Forrest is a synonym for Forrest 002 (In NHM Cat),,,,,,,,,,
South Queensland is a synonym for Gladstone (iron) (In NHM Cat),,,,,,,,,,
South-east Missouri is a synonym for St. Francois County (In NHM Cat),,,,,,,,,,
South-east Missouri is a synonym for Wichita County (In NHM Cat),,,,,,,,,,
Sowallick Mountains is a synonym for Cape York (In NHM Cat),,,,,,,,,,
Sozoti is a synonym for Soroti (In NHM Cat),,,,,,,,,,
Spedalone presso Pienza is a synonym for Siena (In NHM Cat),,,,,,,,,,
Spezia is a synonym for Pultusk (In NHM Cat),,,,,,,,,,
Spoleto is a synonym for Collescipoli (In NHM Cat),,,,,,,,,,
Springbok River is a synonym for Gibeon (In NHM Cat),,,,,,,,,,
Springputs is a synonym for Gibeon (From MetBase),,,,,,,,,,
Sprucefield is a synonym for Bovedy (In NHM Cat),,,,,,,,,,
Squaw Creek is a synonym for Comanche Creek Reservoir,,,,,,,,,,
St. Christophe is a synonym for St. Christophe-la-Chartreuse (In NHM Cat),,,,,,,,,,
St. Croix County is a synonym for Hammond (In NHM Cat),,,,,,,,,,
St. Croix River is a synonym for Hammond (In NHM Cat),,,,,,,,,,
St. Elizabeth is a synonym for Lucky Hill (In NHM Cat),,,,,,,,,,
St. Georges-de-Lévéjac is a synonym for Aumieres (In NHM Cat),,,,,,,,,,
St. Germain-en-Puel is a synonym for St. Germain-du-Pinel (In NHM Cat),,,,,,,,,,
St. Leo is a synonym for Willowdale (In NHM Cat),,,,,,,,,,
St. Marguerite is a synonym for Ste. Marguerite (In NHM Cat),,,,,,,,,,
St. Nicholas is a synonym for Mässing (In NHM Cat),,,,,,,,,,
St. Robert is a synonym for St-Robert (From MetBase),,,,,,,,,,
St. Sauveur is a synonym for Saint-Sauveur (From MetBase),,,,,,,,,,
St. Severin is a synonym for Saint-Séverin (From MetBase),,,,,,,,,,
St. Séverin is a synonym for Saint-Séverin (From MetBase),,,,,,,,,,
St.-Robert is a synonym for St-Robert (From MetBase),,,,,,,,,,
Staartje is a synonym for Uden (In NHM Cat),,,,,,,,,,
Stade is a synonym for Bremervörde (In NHM Cat),,,,,,,,,,
Staelldalen is a synonym for Ställdalen (In NHM Cat),,,,,,,,,,
Stanfield is a synonym for Indian Butte (In MB102),,,,,,,,,,
Stannein is a synonym for Stannern (In NHM Cat),,,,,,,,,,
Stannton is a synonym for Staunton (In NHM Cat),,,,,,,,,,
Stara Bela is a synonym for Alt Bela (In NHM Cat),,,,,,,,,,
Staro-Pesiianoe is a synonym for Pesyanoe (In NHM Cat),,,,,,,,,,
Staroe Boriskino is a synonym for Boriskino (In NHM Cat),,,,,,,,,,
Staroe Pesianoe is a synonym for Pesyanoe (In NHM Cat),,,,,,,,,,
Staroe Pesyanoe is a synonym for Pesyanoe (In NHM Cat),,,,,,,,,,
Staroje Pesjanoje is a synonym for Pesyanoe (In NHM Cat),,,,,,,,,,
Staroye Boriskino is a synonym for Boriskino (In NHM Cat),,,,,,,,,,
Staunton No. 4 is a synonym for Augusta County (In NHM Cat),,,,,,,,,,
Staunton No. 6 is a synonym for Augusta County (In NHM Cat),,,,,,,,,,
Stavrapol is a synonym for Stavropol (In NHM Cat),,,,,,,,,,
Stawropol is a synonym for Stavropol (In NHM Cat),,,,,,,,,,
Ste. Rose is a synonym for Sainte Rose (Ste. abbreviated in MetBase 7.1),,,,,,,,,,
"Steingarden Nunataks 07014 is a synonym for Steingarden Nunataks 07013 (Fits together with 07013, so name was not used)",,,,,,,,,,
Stelldalen is a synonym for Ställdalen (In NHM Cat),,,,,,,,,,
Stewart County is a synonym for Lumpkin (In NHM Cat),,,,,,,,,,
STG 07014 is a synonym for STG 07013 (Fits together with 07013),,,,,,,,,,
Stockholm is a synonym for Hessle (In NHM Cat),,,,,,,,,,
Stonarov is a synonym for Stannern (In NHM Cat),,,,,,,,,,
Stonarow is a synonym for Stannern (In NHM Cat),,,,,,,,,,
Stonitsa is a synonym for Borodino (In NHM Cat),,,,,,,,,,
Stonitza is a synonym for Borodino (In NHM Cat),,,,,,,,,,
Strkov is a synonym for Tabor (In NHM Cat),,,,,,,,,,
Strkow is a synonym for Tabor (In NHM Cat),,,,,,,,,,
Stutsman County is a synonym for Jamestown (In NHM Cat),,,,,,,,,,
Südost-Missouri is a synonym for St. Francois County (In NHM Cat),,,,,,,,,,
Sueilila 001 is a synonym for Sueilila (Existing meteorite in new DCA),,,,,,,,,,
Sui Xian is a synonym for Suizhou (From MetBase),,,,,,,,,,
Sulechow is a synonym for Seeläsgen (In NHM Cat),,,,,,,,,,
Sultanpur is a synonym for Dyalpur (In NHM Cat),,,,,,,,,,
Sumner County is a synonym for Drake Creek (In NHM Cat),,,,,,,,,,
Sumter County is a synonym for Bishopville (In NHM Cat),,,,,,,,,,
Sunfair 001 is a synonym for Sunfair (First meteorite in new DCA),,,,,,,,,,
Sungatsch is a synonym for Sungach (In NHM Cat),,,,,,,,,,
Suoma is a synonym for Siena (In NHM Cat),,,,,,,,,,
Surakarta is a synonym for Prambanan (In NHM Cat),,,,,,,,,,
Surala is a synonym for Durala (In NHM Cat),,,,,,,,,,
Suscha is a synonym for Indarch (In NHM Cat),,,,,,,,,,
Susquehanna is a synonym for Bald Eagle (In NHM Cat),,,,,,,,,,
Svonkovje is a synonym for Zvonkov (In NHM Cat),,,,,,,,,,
Svonkovoje is a synonym for Zvonkov (In NHM Cat),,,,,,,,,,
Swajahn is a synonym for Nerft (In NHM Cat),,,,,,,,,,
Swallik is a synonym for Cape York (In NHM Cat),,,,,,,,,,
Swidnica Gorna is a synonym for Swindnica Gorna (In NHM Cat),,,,,,,,,,
Swiecie is a synonym for Schwetz (In NHM Cat),,,,,,,,,,
Swonkowe is a synonym for Zvonkov (In NHM Cat),,,,,,,,,,
Swonkowoe is a synonym for Zvonkov (In NHM Cat),,,,,,,,,,
Swonkowoj is a synonym for Zvonkov (In NHM Cat),,,,,,,,,,
Syromolotov is a synonym for Ssyromolotovo (In NHM Cat),,,,,,,,,,
Syromolotovo is a synonym for Ssyromolotovo (In NHM Cat),,,,,,,,,,
Szadany is a synonym for Zsadany (In NHM Cat),,,,,,,,,,
Szlanica is a synonym for Magura (In NHM Cat),,,,,,,,,,
Szlanicza is a synonym for Magura (In NHM Cat),,,,,,,,,,
Tabelbala is a synonym for Acfer 008 (From MetBase),,,,,,,,,,
Taborg is a synonym for Ochansk (In NHM Cat),,,,,,,,,,
Taborsk is a synonym for Ochansk (In NHM Cat),,,,,,,,,,
Taborskoie Selo is a synonym for Ochansk (In NHM Cat),,,,,,,,,,
Taborskoje Selo is a synonym for Ochansk (In NHM Cat),,,,,,,,,,
Tabory is a synonym for Ochansk (In NHM Cat),,,,,,,,,,
Tacubaya is a synonym for Toluca (In NHM Cat),,,,,,,,,,
Tagounite 084 is a synonym for Northwest Africa 1152 (In NHM Cat),,,,,,,,,,
Taiban (a) is a synonym for Taiban (In NHM Cat),,,,,,,,,,
Taiga (iron) is a synonym for Toubil River (In NHM Cat),,,,,,,,,,
Taixo is a synonym for Palenca de Baixo (In NHM Cat),,,,,,,,,,
Taizhou is a synonym for Sixiangkou (From MetBase),,,,,,,,,,
Tajgha is a synonym for Toubil River (In NHM Cat),,,,,,,,,,
Tajima is a synonym for Takenouchi (In NHM Cat),,,,,,,,,,
Tajka is a synonym for Toubil River (In NHM Cat),,,,,,,,,,
Takano is a synonym for Gifu (In NHM Cat),,,,,,,,,,
Takenouti is a synonym for Takenouchi (In NHM Cat),,,,,,,,,,
Talbot Road is a synonym for De Cewsville (In NHM Cat),,,,,,,,,,
Talhat Lihoudi 001 is a synonym for Talhat Lihoudi (First meteorite in DCA),,,,,,,,,,
Talsint 001 is a synonym for Talsint (First meteorite in DCA),,,,,,,,,,
Taltal is a synonym for Vaca Muerta (In NHM Cat),,,,,,,,,,
Tamba is a synonym for Okano (In NHM Cat),,,,,,,,,,
Tan-Tan is a synonym for Zag (In NHM Cat),,,,,,,,,,
Tanakami is a synonym for Tanokami Mountain (In NHM Cat),,,,,,,,,,
Tanesrouft is a synonym for Ouallen (In NHM Cat),,,,,,,,,,
Taney County is a synonym for Mincy (In NHM Cat),,,,,,,,,,
Tanezrouft is a synonym for Ouallen (In NHM Cat),,,,,,,,,,
Tang-t'u is a synonym for Po-wang Chen (In NHM Cat),,,,,,,,,,
Tanganyika is a synonym for Mbosi (In NHM Cat),,,,,,,,,,
Tangtu is a synonym for Po-wang Chen (In NHM Cat),,,,,,,,,,
Tanney is a synonym for Mincy (In NHM Cat),,,,,,,,,,
Tannu-Ola is a synonym for Chinga (In NHM Cat),,,,,,,,,,
Tannuola is a synonym for Chinga (In NHM Cat),,,,,,,,,,
Taoho is a synonym for Nan Yang Pao (In NHM Cat),,,,,,,,,,
Taos is a synonym for Tucson (In NHM Cat),,,,,,,,,,
Taoudenni 001 is a synonym for Taoudenni (First meteorite in DCA),,,,,,,,,,
Taouz 003 is a synonym for Northwest Africa 033 (From MetBase),,,,,,,,,,
Taranaki is a synonym for Wairarapa Valley (In NHM Cat),,,,,,,,,,
Tarapaca is a synonym for Tamarugal (In NHM Cat),,,,,,,,,,
Tarapaca is a synonym for La Primitiva (In NHM Cat),,,,,,,,,,
Tarn is a synonym for Grazac (In NHM Cat),,,,,,,,,,
Taromaru is a synonym for Gifu (In NHM Cat),,,,,,,,,,
Tarragona is a synonym for Nulles (In NHM Cat),,,,,,,,,,
Tasmania is a synonym for Blue Tier (In NHM Cat),,,,,,,,,,
Tasquinha is a synonym for Portugal (In NHM Cat),,,,,,,,,,
Tata is a synonym for NWA 1430 (Common synonym),,,,,,,,,,
Tataouine is a synonym for Tatahouine (In NHM Cat),,,,,,,,,,
Tauq is a synonym for Tauk (From MetBase),,,,,,,,,,
Taza is a synonym for Northwest Africa 859 (In NHM Cat; Changed from Northwest Africa 856),,,,,,,,,,
Tazzarine 001 is a synonym for Tazzarine (First meteorite in DCA),,,,,,,,,,
Tchebankol is a synonym for Chebankol (In NHM Cat),,,,,,,,,,
Tchervony Koot is a synonym for Chervony Kut (In NHM Cat),,,,,,,,,,
Tchifaddine is a synonym for Tassédet 004 (Common synonym),,,,,,,,,,
Tchinge is a synonym for Chinga (In NHM Cat),,,,,,,,,,
Tchivashsky Kissy is a synonym for Kissij (In NHM Cat),,,,,,,,,,
Te-1 is a synonym for Tafassasset (In NHM Cat),,,,,,,,,,
Teague is a synonym for Shoemaker (Added by JNG),,,,,,,,,,
Teheran is a synonym for Veramin (In NHM Cat),,,,,,,,,,
Teilleul is a synonym for Le Teilleul (In NHM Cat),,,,,,,,,,
Tejupilco is a synonym for Toluca (In NHM Cat),,,,,,,,,,
Teleutskoe Osero is a synonym for Barnaul (In NHM Cat),,,,,,,,,,
Teleutskoe Ozero is a synonym for Barnaul (In NHM Cat),,,,,,,,,,
Teleutskoje Osero is a synonym for Barnaul (In NHM Cat),,,,,,,,,,
Teleutskoje Ozero is a synonym for Barnaul (In NHM Cat),,,,,,,,,,
Temora is a synonym for Narraburra (In NHM Cat),,,,,,,,,,
Temosachic is a synonym for Huizopa (In NHM Cat),,,,,,,,,,
Teniet-el-Beguel is a synonym for Haniet-el-Beguel (In NHM Cat),,,,,,,,,,
Tennant's Iron is a synonym for Toluca (In NHM Cat),,,,,,,,,,
Tennasilon is a synonym for Tennasilm (In NHM Cat),,,,,,,,,,
Tennsilom is a synonym for Tennasilm (In NHM Cat),,,,,,,,,,
Tepl is a synonym for Teplá (In NHM Cat),,,,,,,,,,
Teposcolula is a synonym for Misteca (In NHM Cat),,,,,,,,,,
Teposcolula is a synonym for Yanhuitlan (In NHM Cat),,,,,,,,,,
Tequezquito Creek is a synonym for Roy (1934) (In NHM Cat),,,,,,,,,,
Tequezyuito Creek is a synonym for Roy (1934) (In NHM Cat),,,,,,,,,,
Terek is a synonym for Grosnaja (In NHM Cat),,,,,,,,,,
Terhazza 001 is a synonym for Northwest Africa 512 (From MetBase),,,,,,,,,,
Terhazza 002 is a synonym for Northwest Africa 513 (From MetBase),,,,,,,,,,
Terni is a synonym for Collescipoli (In NHM Cat),,,,,,,,,,
Terranova da Sibari is a synonym for Terranova di Sibari (In NHM Cat),,,,,,,,,,
Tesic is a synonym for Tieschitz (In NHM Cat),,,,,,,,,,
Tesice is a synonym for Tieschitz (In NHM Cat),,,,,,,,,,
Texas is a synonym for Red River (In NHM Cat),,,,,,,,,,
Thal v. San Giuliano Vecchio is a synonym for Alessandria (From MetBase),,,,,,,,,,
Thal von San Giuliano Vecchio is a synonym for Alessandria (In NHM Cat),,,,,,,,,,
Thamaniyat Ajras 001 is a synonym for Thamaniyat Ajras (First meteorite in DCA),,,,,,,,,,
Thiel Mts. is a synonym for Thiel Mountains 82400 (From MetBase),,,,,,,,,,
Tianchang is a synonym for Tianzhang (From MetBase),,,,,,,,,,
Tichiya 001 is a synonym for Tichiya (First meteorite in DCA),,,,,,,,,,
Ticraco Creek is a synonym for Tieraco Creek (In NHM Cat),,,,,,,,,,
Tifariti 001 is a synonym for Tifariti (First meteorite in DCA),,,,,,,,,,
Timersoi is a synonym for Timmersoi (In NHM Cat),,,,,,,,,,
Timochina is a synonym for Timochin (In NHM Cat),,,,,,,,,,
Timokhina is a synonym for Timochin (In NHM Cat),,,,,,,,,,
Timoschin is a synonym for Timochin (In NHM Cat),,,,,,,,,,
