Name,Abbrev,Status,Fall,Year,Place,Type,Mass,MetBull,Antarctic,"(Lat,Long)"
Al Huwaysah 021,,Official,,2016,"Az Zahirah, Oman",H5#,17.2 g,113,,"(22.782850, 55.280130)  "
Al Huwaysah 022,,Official,,2016,"Az Zahirah, Oman",H4-5#,29.6 g,113,,"(22.785720, 55.276930)  "
Al Huwaysah 023,,Official,,2016,"Az Zahirah, Oman",H4#,16.6 g,113,,"(22.782500, 55.277600)  "
Al Huwaysah 024,,Official,,2016,"Az Zahirah, Oman",H4-6#,24 g,113,,"(22.779830, 55.255120)  "
Al Huwaysah 025,,Official,,2016,"Az Zahirah, Oman",L6#,88.8 g,113,,"(22.751350, 55.246730)  "
Al Huwaysah 026,,Official,,2016,"Az Zahirah, Oman",H5#,14.3 g,113,,"(22.746280, 55.280900)  "
Al Huwaysah 027,,Official,,2016,"Az Zahirah, Oman",H4-6#,26.3 g,113,,"(22.707270, 55.299030)  "
Al Huwaysah 028,,Official,,2016,"Az Zahirah, Oman",H5#,175.2 g,113,,"(22.706580, 55.302830)  "
Al Huwaysah 029,,Official,,2016,"Az Zahirah, Oman",H5#,838 g,113,,"(22.706430, 55.303500)  "
Al Huwaysah 030,,Official,,2016,"Az Zahirah, Oman",H5#,29.2 g,113,,"(22.706350, 55.306180)  "
Al Huwaysah 031,,Official,,2016,"Az Zahirah, Oman",H6#,14.8 g,113,,"(22.701580, 55.310400)  "
Al Huwaysah 032,,Official,,2016,"Az Zahirah, Oman",L6#,1439 g,113,,"(22.701730, 55.310750)  "
Aridal 017 **,,Official,,2016,"Rio de Oro, Western Sahara",Lunar (feldsp. breccia),590 g,107,,"(25.634000, -13.193000)  "
Assaquia Al Hamra **,,Official,,2016,"Saguia el Hamra, Western Sahara",L6,44.1 g,106,,"(26.330830, -12.498060)  "
Aydar 002 **,,Official,,2016,"South, Morocco",Eucrite,67 g,108,,"(27.752670, -10.513330)  "
Banma **,,Official,Yc,2016,"Qinghai, China",L5,10.05 kg,105,,"(33.253000, 100.465000)  "
Baquedano 002,,Official,,2016,"Antofagasta, Chile",H6,197 g,110,,"(-23.545250, -69.712970)  "
Bir Moghrein **,BiM 001,Official,,2016,"Tiris Zemmour, Mauritania",Diogenite-olivine,11 kg,105,,"(25.913170, -11.990520)  "
Blackhawk Mountain (b) **,,Official,,2016,"California, USA",L6,52.4 g,108,,"(34.413330, -116.773330)  "
Bou Kra 009 **,,Official,,2016,"Saguia el Hamra, Western Sahara",H5,160 g,106,,"(26.615560, -12.524440)  "
Calama 040,,Official,,2016,"Antofagasta, Chile",H6,551 g,108,,"(-22.444070, -68.659870)  "
Calama 041,,Official,,2016,"Antofagasta, Chile",L6,184.7 g,108,,"(-22.453230, -68.648520)  "
Calama 042,,Official,,2016,"Antofagasta, Chile",H5,117 g,108,,"(-22.459250, -68.635570)  "
Calama 043,,Official,,2016,"Antofagasta, Chile",H4/5,535 g,108,,"(-22.417150, -68.593730)  "
Calama 044,,Official,,2016,"Antofagasta, Chile",L5/6,1301 g,108,,"(-22.455070, -68.616120)  "
Calama 045,,Official,,2016,"Antofagasta, Chile",H4,50.2 g,108,,"(-22.430500, -68.808030)  "
Calama 053,,Official,,2016,"Antofagasta, Chile",L4,691 g,108,,"(-22.311130, -68.678470)  "
Calama 058 **,,Official,,2016,"Antofagasta, Chile",CR2,140 g,109,,"(-22.358680, -68.588920)  "
Calama 150,,Official,,2016,"Antofagasta, Chile",L6,131 g,110,,"(-22.435150, -68.656130)  "
Calama 151,,Official,,2016,"Antofagasta, Chile",L6,20 g,110,,"(-22.414820, -68.602230)  "
Calama 432,,Official,,2016,"Antofagasta, Chile",H6,178.9 g,112,,"(-22.404890, -68.649390)  "
Calama 449,,Official,,2016,"Antofagasta, Chile",L6§,362 g,112,,"(-22.394140, -68.640420)  "
Calama 452,,Official,,2016,"Antofagasta, Chile",L5§,26.5 g,112,,"(-22.407580, -68.644920)  "
Calama 453,,Official,,2016,"Antofagasta, Chile",L6§,189 g,112,,"(-22.408440, -68.647440)  "
Calama 455,,Official,,2016,"Antofagasta, Chile",L6§,62.2 g,112,,"(-22.406670, -68.644560)  "
Calama 535,,Official,,2016,"Antofagasta, Chile",H6,93.5 g,113,,"(-22.409780, -68.648670)  "
Calama 601,,Official,,2016,"Antofagasta, Chile",L6,89.3 g,113,,"(-22.424860, -68.644390)  "
Calama 602 **,,Official,,2016,"Antofagasta, Chile",H3,396 g,113,,"(-22.392980, -68.638130)  "
Calate 001,,Official,,2016,"Antofagasta, Chile",L6,6.18 kg,106,,"(-21.581830, -69.630500)  "
Calate 002 **,,Official,,2016,"Antofagasta, Chile",L6,2.2 kg,106,,"(-21.578670, -69.616000)  "
Calate 003,,Official,,2016,"Antofagasta, Chile",L5,1352 g,106,,"(-21.639830, -69.608830)  "
Calate 004,,Official,,2016,"Antofagasta, Chile",L6,55 g,106,,"(-21.572170, -69.621830)  "
Calate 005,,Official,,2016,"Antofagasta, Chile",H6,260 g,106,,"(-21.593500, -69.634830)  "
Calate 006,,Official,,2016,"Antofagasta, Chile",H5,290 g,106,,"(-21.591330, -69.638170)  "
Calate 007,,Official,,2016,"Antofagasta, Chile",L5,382 g,106,,"(-21.620170, -69.615330)  "
Calate 008,,Discredited,,2016,"Antofagasta, Chile",H6,260 g,106,,"(-21.593500, -69.634670)  "
Calate 009,,Discredited,,2016,"Antofagasta, Chile",H5,290 g,106,,"(-21.591330, -69.638170)  "
Calate 010,,Discredited,,2016,"Antofagasta, Chile",L5,382 g,106,,"(-21.620170, -69.615330)  "
Calate 011,,Official,,2016,"Antofagasta, Chile",H5,5.6 g,106,,"(-21.666170, -69.590330)  "
Calate 012,,Official,,2016,"Antofagasta, Chile",L5,91 g,106,,"(-21.562330, -69.645170)  "
Calate 013,,Official,,2016,"Antofagasta, Chile",H5,15.6 g,107,,"(-21.572170, -69.630170)  "
Calate 014,,Official,,2016,"Antofagasta, Chile",L5,55 g,107,,"(-21.546500, -69.665170)  "
Calate 015,,Official,,2016,"Antofagasta, Chile",H5,175 g,107,,"(-21.596670, -69.623330)  "
Calate 016 **,,Official,,2016,"Antofagasta, Chile",CK5,2 g,108,,"(-21.570170, -69.643670)  "
Calate 019,,Official,,2016,"Antofagasta, Chile",L5,7 g,109,,"(-21.582830, -69.641330)  "
Calate 020,,Official,,2016,"Antofagasta, Chile",L5,102 g,109,,"(-21.591170, -69.627170)  "
Calate 021,,Official,,2016,"Antofagasta, Chile",H5,22 g,109,,"(-21.590670, -69.638000)  "
Calate 022,,Official,,2016,"Antofagasta, Chile",H5,37 g,109,,"(-21.556000, -69.654000)  "
Calate 023,,Official,,2016,"Antofagasta, Chile",H5,9 g,109,,"(-21.577500, -69.615000)  "
Calate 024,,Official,,2016,"Antofagasta, Chile",H5,51 g,109,,"(-21.586330, -69.638330)  "
Calate 025,,Official,,2016,"Antofagasta, Chile",H5,75 g,109,,"(-21.595000, -69.628670)  "
Calate 026,,Official,,2016,"Antofagasta, Chile",L5,3.5 g,109,,"(-21.572330, -69.630500)  "
Calate 027,,Official,,2016,"Antofagasta, Chile",H5,21.6 g,109,,"(-21.616670, -69.618830)  "
Calate 028,,Official,,2016,"Antofagasta, Chile",L5,3.6 g,109,,"(-21.595500, -69.631500)  "
Calate 029,,Official,,2016,"Antofagasta, Chile",L6,5 g,109,,"(-21.587170, -69.633670)  "
Calate 030,,Official,,2016,"Antofagasta, Chile",LL5,3.5 g,109,,"(-21.587830, -69.636170)  "
Calate 031,,Official,,2016,"Antofagasta, Chile",L5,2.1 g,109,,"(-21.612170, -69.619670)  "
Calate 032,,Official,,2016,"Antofagasta, Chile",L6,1.2 g,109,,"(-21.609000, -69.626330)  "
Caleta el Cobre 022 **,CeC 022,Official,,2016,"Antofagasta, Chile",Martian (nakhlite),474 g,107,,"(-24.333330, -70.250000)  "
Catalina 158,,Official,,2016,"Antofagasta, Chile",H5§,536 g,105,,"(-25.233330, -69.716670)  "
Catalina 200,,Official,,2016,"Antofagasta, Chile",H6§,4.1 kg,106,,"(-25.233330, -69.716670)  "
Catalina 236,,Official,,2016,"Antofagasta, Chile",H4,75.2 g,106,,"(-25.061330, -69.928170)  "
Catalina 237,,Official,,2016,"Antofagasta, Chile",H5§,1852 g,106,,"(-25.233330, -69.716670)  "
Catalina 252,,Official,,2016,"Antofagasta, Chile",H5§,439 g,106,,"(-25.233330, -69.716670)  "
Catalina 254,,Official,,2016,"Antofagasta, Chile",H6,2.24 kg,107,,"(-25.227780, -69.820560)  "
Catalina 256,,Official,,2016,"Antofagasta, Chile",LL5,5.1 g,107,,"(-25.062500, -69.927330)  "
Catalina 281,,Official,,2016,"Antofagasta, Chile",H4,171 g,107,,"(-25.269830, -69.837230)  "
Catalina 282,,Official,,2016,"Antofagasta, Chile",L4,556 g,107,,"(-25.149670, -69.695500)  "
Catalina 283,,Official,,2016,"Antofagasta, Chile",H5,47 kg,107,,"(-24.995370, -69.988500)  "
Catalina 344 **,,Official,,2016,"Antofagasta, Chile",H4,232 g,109,,"(-24.940970, -69.738560)  "
Catalina 385,,Official,,2016,"Antofagasta, Chile",H6,1502 g,110,,"(-25.243530, -69.816220)  "
Catalina 386,,Official,,2016,"Antofagasta, Chile",L6,48 g,110,,"(-25.206180, -69.778900)  "
Catalina 950,,Official,,2016,"Antofagasta, Chile",L6§,5.38 kg,113,,"(-24.943830, -69.733310)  "
Chadormalou 001,,Official,,2016,"Kerman, Iran",L5,576 g,106,,"(32.046330, 56.796830)  "
Coya Sur 001,CS 001,Official,,2016,"Antofagasta, Chile",H5§,4.47 kg,106,,"(-22.163500, -69.524880)  "
Coya Sur 002,CS 002,Official,,2016,"Antofagasta, Chile",H5§,8.7 kg,106,,"(-22.196930, -69.551430)  "
Coya Sur 003,CS 003,Official,,2016,"Antofagasta, Chile",L6§,1241 g,106,,"(-22.195750, -69.528630)  "
Dahongliuxia **,,Official,,2016,"Xinjiang, China","Iron, IIIAB",15.6 kg,107,,"(44.172220, 91.708330)  "
Degtevo **,,Official,Yc,2016,"Rostovskaya oblast', Russia",H5,2.1 kg,106,,"(49.160000, 40.661670)  "
Dhofar 2101 **,Dho 2101,Official,,2016,"Zufar, Oman",Lunar,13 g,108,,"(19.059860, 54.455420)  "
Diego de Almagro 002,DdA 002,Official,,2016,"Atacama, Chile",L6,1314 g,107,,"(-26.347780, -70.148610)  "
Dingle Dell **,,Official,Yc,2016,"Western Australia, Australia",LL6,1150 g,106,,"(-29.206080, 116.215470)  "
Dishchii'bikoh **,,Official,Yc,2016,"Arizona, USA",LL7,79.5 g,106,,"(33.883470, -110.635610)  "
Duguitala **,,Official,,2016,"Nei Mongol, China",H~5§,82 g,108,,"(40.425080, 108.675580)  "
Eboliang 004 **,,Official,,2016,"Qinghai, China",L5,30.2 g,109,,"(38.202220, 92.842220)  "
Ejby **,,Official,Yc,2016,"Hovedstaden, Denmark",H5/6,8.94 kg,105,,"(55.700330, 12.405500)  "
El Blida 003,,Official,,2016,"Souss-Massa-Draâ, Morocco",L~6§,741 g,105,,"(29.711670, -5.968330)  "
El Blida 004,,Official,,2016,"Souss-Massa-Draâ, Morocco",L~6§,526 g,105,,"(29.733330, -5.836670)  "
El Blida 005,,Official,,2016,"Souss-Massa-Draâ, Morocco",LL~6§,553 g,105,,"(29.738500, -5.796670)  "
El Médano 317,EM 317,Official,,2016,"Antofagasta, Chile",H6§,1134 g,105,,"(-24.850000, -70.533330)  "
El Médano 318,EM 318,Official,,2016,"Antofagasta, Chile",H5§,2.82 kg,105,,"(-24.850000, -70.533330)  "
El Médano 347,EM 347,Official,,2016,"Antofagasta, Chile",L6,1666 g,106,,"(-24.850000, -70.533330)  "
El Médano 362 **,EM 362,Official,,2016,"Antofagasta, Chile",CO3,18.56 kg,106,,"(-24.850000, -70.533330)  "
El Médano 364,EM 364,Official,,2016,"Antofagasta, Chile",L6,2.45 kg,106,,"(-24.792820, -70.366010)  "
El Médano 365,EM 365,Official,,2016,"Antofagasta, Chile",L6§,4.99 kg,106,,"(-24.850000, -70.533330)  "
El Médano 366,EM 366,Official,,2016,"Antofagasta, Chile",H6,4.19 kg,106,,"(-24.510180, -70.211280)  "
El Médano 389 **,EM 389,Official,,2016,"Antofagasta, Chile",CO3,1186 g,107,,"(-24.850000, -70.533330)  "
El Médano 397 **,EM 397,Official,,2016,"Antofagasta, Chile",CO3,1242 g,108,,"(-24.850000, -70.533330)  "
El Médano 400,EM 400,Official,,2016,"Antofagasta, Chile",L6,8.9 kg,108,,"(-24.637780, -70.321280)  "
El Médano 404 **,EM 404,Official,,2016,"Antofagasta, Chile",LL5-6,167 g,108,,"(-24.850000, -70.533330)  "
El Médano 405,EM 405,Official,,2016,"Antofagasta, Chile",H5-6§,580 g,108,,"(-24.792420, -70.075110)  "
El Médano 463 **,EM 463,Official,,2016,"Antofagasta, Chile",CO3,3.07 kg,109,,"(-24.850000, -70.533330)  "
Elephant Moraine 16001,EET 16001,Official,,2016,Antarctica,L5,181.6 g,109,43(1) ANSMET,"(-76.251200, 156.402000)  "
Elephant Moraine 16002,EET 16002,Official,,2016,Antarctica,L5,259 g,107,41(2) ANSMET,
Elephant Moraine 16003,EET 16003,Official,,2016,Antarctica,H5,221 g,109,43(1) ANSMET,"(-76.236400, 156.693000)  "
Elephant Moraine 16004,EET 16004,Official,,2016,Antarctica,L6,265 g,109,43(1) ANSMET,"(-76.236200, 156.529000)  "
Elephant Moraine 16005,EET 16005,Official,,2016,Antarctica,L5,252 g,109,43(1) ANSMET,"(-76.238600, 156.529000)  "
Elephant Moraine 16006 **,EET 16006,Official,,2016,Antarctica,CK5,50.2 g,106,40(2) ANSMET,
Elephant Moraine 16007,EET 16007,Official,,2016,Antarctica,LL6,84.1 g,109,43(1) ANSMET,"(-76.269100, 156.427000)  "
Elephant Moraine 16008,EET 16008,Official,,2016,Antarctica,L6,90.5 g,109,43(1) ANSMET,"(-76.241000, 156.380000)  "
Elephant Moraine 16009,EET 16009,Official,,2016,Antarctica,L6,105.7 g,109,43(1) ANSMET,"(-76.255200, 156.391000)  "
Elephant Moraine 16010,EET 16010,Official,,2016,Antarctica,H6,114.3 g,109,43(1) ANSMET,"(-76.239200, 156.544000)  "
Elephant Moraine 16011,EET 16011,Official,,2016,Antarctica,L6,90.9 g,109,43(1) ANSMET,"(-76.255300, 156.390000)  "
Elephant Moraine 16012,EET 16012,Official,,2016,Antarctica,L5,102.8 g,109,43(1) ANSMET,"(-76.251400, 156.401000)  "
Elephant Moraine 16013,EET 16013,Official,,2016,Antarctica,L5,79.8 g,109,43(1) ANSMET,"(-76.240200, 156.535000)  "
Elephant Moraine 16014,EET 16014,Official,,2016,Antarctica,L6,82.7 g,109,43(1) ANSMET,"(-76.276500, 156.526000)  "
Elephant Moraine 16015,EET 16015,Official,,2016,Antarctica,L5,52.1 g,109,43(1) ANSMET,"(-76.240500, 156.367000)  "
Elephant Moraine 16016,EET 16016,Official,,2016,Antarctica,H5,67.9 g,107,41(2) ANSMET,
Elephant Moraine 16017,EET 16017,Official,,2016,Antarctica,L5,110.7 g,109,43(1) ANSMET,"(-76.257200, 156.414000)  "
Elephant Moraine 16018,EET 16018,Official,,2016,Antarctica,L5,55.7 g,109,43(1) ANSMET,"(-76.248300, 156.375000)  "
Elephant Moraine 16019,EET 16019,Official,,2016,Antarctica,L6,60.6 g,109,43(1) ANSMET,"(-76.256000, 156.400000)  "
Elephant Moraine 16020,EET 16020,Official,,2016,Antarctica,L6,1707 g,107,41(2) ANSMET,
Elephant Moraine 16021,EET 16021,Official,,2016,Antarctica,L6,183.2 g,107,41(2) ANSMET,
Elephant Moraine 16022,EET 16022,Official,,2016,Antarctica,L6,217 g,109,43(1) ANSMET,"(-76.249700, 156.406000)  "
Elephant Moraine 16023,EET 16023,Official,,2016,Antarctica,L6,338 g,109,43(1) ANSMET,"(-76.256000, 156.416000)  "
Elephant Moraine 16024,EET 16024,Official,,2016,Antarctica,H6,160.7 g,109,43(1) ANSMET,"(-76.267400, 156.568000)  "
Elephant Moraine 16025,EET 16025,Official,,2016,Antarctica,L5,122.3 g,109,43(1) ANSMET,"(-76.256000, 156.416000)  "
Elephant Moraine 16026,EET 16026,Official,,2016,Antarctica,L6,91.6 g,109,43(1) ANSMET,"(-76.253000, 156.384000)  "
Elephant Moraine 16027,EET 16027,Official,,2016,Antarctica,L6,59.5 g,109,43(1) ANSMET,"(-76.259300, 156.409000)  "
Elephant Moraine 16028,EET 16028,Official,,2016,Antarctica,L6,60.5 g,109,43(1) ANSMET,"(-76.256600, 156.360000)  "
Elephant Moraine 16029 **,EET 16029,Official,,2016,Antarctica,CK5,3.2 g,106,40(2) ANSMET,
Elephant Moraine 16030,EET 16030,Official,,2016,Antarctica,L6,24.7 g,109,43(1) ANSMET,"(-76.254800, 156.359000)  "
Elephant Moraine 16031,EET 16031,Official,,2016,Antarctica,L6,22.9 g,109,43(1) ANSMET,"(-76.257400, 156.361000)  "
Elephant Moraine 16032,EET 16032,Official,,2016,Antarctica,L6,31.9 g,109,43(1) ANSMET,"(-76.257800, 156.389000)  "
Elephant Moraine 16033,EET 16033,Official,,2016,Antarctica,L6,17.6 g,109,43(1) ANSMET,"(-76.252300, 156.365000)  "
Elephant Moraine 16034,EET 16034,Official,,2016,Antarctica,L5,55.7 g,109,43(1) ANSMET,"(-76.270800, 156.423000)  "
Elephant Moraine 16035,EET 16035,Official,,2016,Antarctica,L6,28.1 g,109,43(1) ANSMET,"(-76.251400, 156.357000)  "
Elephant Moraine 16036,EET 16036,Official,,2016,Antarctica,L5,27.7 g,109,43(1) ANSMET,"(-76.253500, 156.352000)  "
Elephant Moraine 16037,EET 16037,Official,,2016,Antarctica,L6,18.4 g,109,43(1) ANSMET,"(-76.257000, 156.387000)  "
Elephant Moraine 16038,EET 16038,Official,,2016,Antarctica,L6,30.5 g,109,43(1) ANSMET,"(-76.247800, 156.389000)  "
Elephant Moraine 16039 **,EET 16039,Official,,2016,Antarctica,Howardite,8.4 g,106,40(2) ANSMET,
Elephant Moraine 16040,EET 16040,Official,,2016,Antarctica,LL5,218 g,107,41(2) ANSMET,
Elephant Moraine 16041,EET 16041,Official,,2016,Antarctica,H4,70.6 g,109,43(1) ANSMET,"(-76.287800, 156.350000)  "
Elephant Moraine 16042,EET 16042,Official,,2016,Antarctica,L6,80.7 g,109,43(1) ANSMET,"(-76.239800, 156.377000)  "
Elephant Moraine 16043,EET 16043,Official,,2016,Antarctica,L6,47 g,107,41(2) ANSMET,
Elephant Moraine 16044 **,EET 16044,Official,,2016,Antarctica,Diogenite,61.7 g,106,40(2) ANSMET,
Elephant Moraine 16045 **,EET 16045,Official,,2016,Antarctica,"Iron, IIIAB",105.1 g,107,41(1) ANSMET,
Elephant Moraine 16046 **,EET 16046,Official,,2016,Antarctica,"Iron, IAB complex",69.5 g,106,40(2) ANSMET,
Elephant Moraine 16047 **,EET 16047,Official,,2016,Antarctica,"Iron, IAB complex",46.3 g,106,40(2) ANSMET,
Elephant Moraine 16048 **,EET 16048,Official,,2016,Antarctica,CK5,0.9 g,106,40(2) ANSMET,
Elephant Moraine 16049 **,EET 16049,Official,,2016,Antarctica,CK5,39.6 g,106,40(2) ANSMET,
Elephant Moraine 16050 **,EET 16050,Official,,2016,Antarctica,CM2,0.5 g,106,40(2) ANSMET,
Elephant Moraine 16051,EET 16051,Official,,2016,Antarctica,H5,38 g,109,43(1) ANSMET,"(-76.235900, 156.508000)  "
Elephant Moraine 16052,EET 16052,Official,,2016,Antarctica,L6,28.2 g,109,43(1) ANSMET,"(-76.239900, 156.386000)  "
Elephant Moraine 16053,EET 16053,Official,,2016,Antarctica,L6,42.7 g,109,43(1) ANSMET,"(-76.276700, 156.450000)  "
Elephant Moraine 16054,EET 16054,Official,,2016,Antarctica,L6,25.3 g,109,43(1) ANSMET,"(-76.267400, 156.415000)  "
Elephant Moraine 16055,EET 16055,Official,,2016,Antarctica,L5,17.7 g,109,43(1) ANSMET,"(-76.254800, 156.345000)  "
Elephant Moraine 16056,EET 16056,Official,,2016,Antarctica,L6,36.7 g,109,43(1) ANSMET,"(-76.250600, 156.386000)  "
Elephant Moraine 16057,EET 16057,Official,,2016,Antarctica,H5,46.7 g,109,43(1) ANSMET,"(-76.236700, 156.516000)  "
Elephant Moraine 16058,EET 16058,Official,,2016,Antarctica,L5,24.7 g,109,43(1) ANSMET,"(-76.270600, 156.440000)  "
Elephant Moraine 16059,EET 16059,Official,,2016,Antarctica,L5,61.3 g,109,43(1) ANSMET,"(-76.254100, 156.352000)  "
Elephant Moraine 16060,EET 16060,Official,,2016,Antarctica,L6,11.6 g,109,43(1) ANSMET,"(-76.267500, 156.440000)  "
Elephant Moraine 16061,EET 16061,Official,,2016,Antarctica,L5,13.3 g,109,43(1) ANSMET,"(-76.261000, 156.390000)  "
Elephant Moraine 16062,EET 16062,Official,,2016,Antarctica,L5,12.5 g,109,43(1) ANSMET,"(-76.256100, 156.408000)  "
Elephant Moraine 16063,EET 16063,Official,,2016,Antarctica,H4,14.9 g,109,43(1) ANSMET,"(-76.251800, 156.366000)  "
Elephant Moraine 16064,EET 16064,Official,,2016,Antarctica,L5,14.5 g,109,43(1) ANSMET,"(-76.253600, 156.356000)  "
Elephant Moraine 16065,EET 16065,Official,,2016,Antarctica,L6,25.9 g,109,43(1) ANSMET,"(-76.252200, 156.353000)  "
Elephant Moraine 16066,EET 16066,Official,,2016,Antarctica,L5,29.7 g,109,43(1) ANSMET,"(-76.259900, 156.397000)  "
Elephant Moraine 16067,EET 16067,Official,,2016,Antarctica,L5,19.5 g,109,43(1) ANSMET,"(-76.253600, 156.387000)  "
Elephant Moraine 16068,EET 16068,Official,,2016,Antarctica,L5,22.9 g,109,43(1) ANSMET,"(-76.252000, 156.387000)  "
Elephant Moraine 16069,EET 16069,Official,,2016,Antarctica,L6,16.5 g,109,43(1) ANSMET,"(-76.267200, 156.441000)  "
Elephant Moraine 16070,EET 16070,Official,,2016,Antarctica,L6,17.6 g,109,43(1) ANSMET,"(-76.240400, 156.367000)  "
Elephant Moraine 16071,EET 16071,Official,,2016,Antarctica,L5,22.7 g,109,43(1) ANSMET,"(-76.251300, 156.398000)  "
Elephant Moraine 16072,EET 16072,Official,,2016,Antarctica,L5,23.3 g,109,43(1) ANSMET,"(-76.253700, 156.345000)  "
Elephant Moraine 16073,EET 16073,Official,,2016,Antarctica,L5,18.1 g,109,43(1) ANSMET,"(-76.231100, 156.559000)  "
Elephant Moraine 16074,EET 16074,Official,,2016,Antarctica,L5,19.8 g,109,43(1) ANSMET,"(-76.250700, 156.392000)  "
Elephant Moraine 16075,EET 16075,Official,,2016,Antarctica,L6,23.6 g,109,43(1) ANSMET,"(-76.243500, 156.379000)  "
Elephant Moraine 16076,EET 16076,Official,,2016,Antarctica,L5,20.3 g,109,43(1) ANSMET,"(-76.251300, 156.355000)  "
Elephant Moraine 16077,EET 16077,Official,,2016,Antarctica,H6,17.8 g,109,43(1) ANSMET,"(-76.240800, 156.494000)  "
Elephant Moraine 16078,EET 16078,Official,,2016,Antarctica,H6,6.7 g,109,43(1) ANSMET,"(-76.240600, 156.558000)  "
Elephant Moraine 16079 **,EET 16079,Official,,2016,Antarctica,CM2,3.5 g,106,40(2) ANSMET,
Elephant Moraine 16080,EET 16080,Official,,2016,Antarctica,L5,8.3 g,109,43(1) ANSMET,"(-76.252000, 156.361000)  "
Elephant Moraine 16081,EET 16081,Official,,2016,Antarctica,L5,10.3 g,109,43(1) ANSMET,"(-76.266400, 156.450000)  "
Elephant Moraine 16082,EET 16082,Official,,2016,Antarctica,L5,9.7 g,109,43(1) ANSMET,"(-76.267000, 156.441000)  "
Elephant Moraine 16083,EET 16083,Official,,2016,Antarctica,L6,5.7 g,109,43(1) ANSMET,"(-76.249600, 156.373000)  "
Elephant Moraine 16084,EET 16084,Official,,2016,Antarctica,LL6,14.2 g,109,43(1) ANSMET,"(-76.280200, 156.355000)  "
Elephant Moraine 16085,EET 16085,Official,,2016,Antarctica,H6,16.2 g,109,43(1) ANSMET,"(-76.239900, 156.463000)  "
Elephant Moraine 16086,EET 16086,Official,,2016,Antarctica,H6,7.6 g,109,43(1) ANSMET,"(-76.249100, 156.400000)  "
Elephant Moraine 16087,EET 16087,Official,,2016,Antarctica,L5,21.5 g,109,43(1) ANSMET,"(-76.266500, 156.441000)  "
Elephant Moraine 16088,EET 16088,Official,,2016,Antarctica,L5,25.2 g,109,43(1) ANSMET,"(-76.255800, 156.410000)  "
Elephant Moraine 16089,EET 16089,Official,,2016,Antarctica,L5,7.7 g,109,43(1) ANSMET,"(-76.252300, 156.405000)  "
Elephant Moraine 16090,EET 16090,Official,,2016,Antarctica,H5,32.4 g,109,43(1) ANSMET,"(-76.237400, 156.564000)  "
Elephant Moraine 16091,EET 16091,Official,,2016,Antarctica,L6,20.5 g,109,43(1) ANSMET,"(-76.253700, 156.398000)  "
Elephant Moraine 16092,EET 16092,Official,,2016,Antarctica,L5,32.2 g,109,43(1) ANSMET,"(-76.236600, 156.522000)  "
Elephant Moraine 16093,EET 16093,Official,,2016,Antarctica,LL5,10 g,109,43(1) ANSMET,"(-76.268200, 156.350000)  "
Elephant Moraine 16094,EET 16094,Official,,2016,Antarctica,L5,11.3 g,109,43(1) ANSMET,"(-76.247600, 156.539000)  "
Elephant Moraine 16095,EET 16095,Official,,2016,Antarctica,H6,9.3 g,109,43(1) ANSMET,"(-76.241400, 156.527000)  "
Elephant Moraine 16096,EET 16096,Official,,2016,Antarctica,L5,9.1 g,109,43(1) ANSMET,"(-76.255300, 156.390000)  "
Elephant Moraine 16097 **,EET 16097,Official,,2016,Antarctica,CM2,4.1 g,106,40(2) ANSMET,
Elephant Moraine 16098,EET 16098,Official,,2016,Antarctica,L5,10.4 g,109,43(1) ANSMET,"(-76.248000, 156.576000)  "
Elephant Moraine 16099,EET 16099,Official,,2016,Antarctica,L5,10.7 g,109,43(1) ANSMET,"(-76.246100, 156.539000)  "
Elephant Moraine 16100 **,EET 16100,Official,,2016,Antarctica,CM1,3.6 g,106,40(2) ANSMET,
Elephant Moraine 16101,EET 16101,Official,,2016,Antarctica,H4,16.2 g,109,43(1) ANSMET,"(-76.280200, 156.355000)  "
Elephant Moraine 16102,EET 16102,Official,,2016,Antarctica,L6,18.1 g,109,43(1) ANSMET,"(-76.252400, 156.352000)  "
Elephant Moraine 16103,EET 16103,Official,,2016,Antarctica,L6,14 g,109,43(1) ANSMET,"(-76.265800, 156.454000)  "
Elephant Moraine 16104,EET 16104,Official,,2016,Antarctica,L5,16.5 g,109,43(1) ANSMET,"(-76.256400, 156.395000)  "
Elephant Moraine 16105,EET 16105,Official,,2016,Antarctica,L6,12.7 g,109,43(1) ANSMET,"(-76.253900, 156.381000)  "
Elephant Moraine 16106,EET 16106,Official,,2016,Antarctica,L5,17.4 g,109,43(1) ANSMET,"(-76.267500, 156.440000)  "
Elephant Moraine 16107,EET 16107,Official,,2016,Antarctica,L5,12.4 g,109,43(1) ANSMET,"(-76.253500, 156.359000)  "
Elephant Moraine 16108,EET 16108,Official,,2016,Antarctica,L5,9.8 g,109,43(1) ANSMET,"(-76.252100, 156.387000)  "
Elephant Moraine 16109,EET 16109,Official,,2016,Antarctica,L5,10.5 g,109,43(1) ANSMET,"(-76.267900, 156.351000)  "
Elephant Moraine 16110,EET 16110,Official,,2016,Antarctica,L5,6.5 g,109,43(1) ANSMET,"(-76.252900, 156.383000)  "
Elephant Moraine 16111,EET 16111,Official,,2016,Antarctica,L5,4.54 g,109,43(1) ANSMET,"(-76.254100, 156.553000)  "
Elephant Moraine 16112,EET 16112,Official,,2016,Antarctica,L6,14.9 g,109,43(1) ANSMET,"(-76.239200, 156.363000)  "
